[ERROR] 2025-03-27 23:25:10,431 | Error processing validation result for VELO-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,431 | Error processing validation result for VELODROME-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,431 | Error processing validation result for VENOM-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,431 | Error processing validation result for VINE-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,431 | Error processing validation result for VRA-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,432 | Error processing validation result for W-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,432 | Error processing validation result for WAXP-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,432 | Error processing validation result for WBTC-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,432 | Error processing validation result for WIF-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,432 | Error processing validation result for WIN-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,432 | Error processing validation result for WLD-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,432 | Error processing validation result for WOO-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,433 | Error processing validation result for X-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,433 | Error processing validation result for XAUT-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,433 | Error processing validation result for XCH-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,433 | Error processing validation result for XLM-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,433 | Error processing validation result for XNO-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,433 | Error processing validation result for XRP-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,433 | Error processing validation result for XTZ-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,433 | Error processing validation result for YFI-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,434 | Error processing validation result for YGG-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,434 | Error processing validation result for ZBCN-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,434 | Error processing validation result for ZENT-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,434 | Error processing validation result for ZERO-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,434 | Error processing validation result for ZETA-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,434 | Error processing validation result for ZEUS-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,434 | Error processing validation result for ZIL-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,435 | Error processing validation result for ZK-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,435 | Error processing validation result for ZKJ-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,435 | Error processing validation result for ZRO-USDT: 'rows'
[ERROR] 2025-03-27 23:25:10,435 | Error processing validation result for ZRX-USDT: 'rows'
